Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4vttLjgOAZFSbrCDe2aOpX,"Space Choir","Celestial Music 1978 - 2011","Laraaji",2013-10-28,305053,0,residentadvisor,2020-03-16T19:32:28Z,"ambient,drone,new age","All Saints Records",0.255,0.18,8,-20.677,0,0.0694,0.952,0.966,0.122,0.107,116.581,4
2EAF0tXVqyCOYhf0qNf1wG,"Place of Necessity","In Gleam","Nadia Khan",2018-09-21,291173,4,residentadvisor,2020-03-16T19:32:28Z,"new age,ambient","Scissor & Thread",0.334,0.263,11,-17.753,0,0.0451,0.827,0.928,0.0916,0.0287,120.007,3
0zNcJDQLJ2xSSjVtLRfScx,"Yesh' Te","Breadwoman & Other Tales","Anna Homler,Steve Moshier",2016-02-05,251586,0,residentadvisor,2020-03-16T19:32:28Z,"minimalism,experimental","RVNG INTL.",0.453,0.0156,10,-17.525,0,0.0575,0.98,0.0571,0.121,0.18,122.499,3
4mAyGmmtuk5SJSvXMq0KZK,"Päästä Irti","Ensimmäinen","Linnuissa",2018-07-08,559355,0,residentadvisor,2020-03-16T19:32:28Z,"dark ambient,drone,ambient","True Aether",0.203,0.38,10,-9.948,1,0.0339,0.897,0.944,0.456,0.0378,110.406,4
0KF38WdAt8AATDXrvsm0By,"Rowboat","The Beginning of the End of Your Pain","Saapato",2019-11-22,463355,1,residentadvisor,2020-03-16T19:32:28Z,"ambient,drone","Glass Orchard Records",0.157,0.37,0,-14.37,1,0.0372,0.674,0.904,0.12,0.132,76.056,5
6fWJgZLhNtiy9hluKS5O3K,"Rare Things Grow","EARS","Kaitlyn Aurelia Smith",2016-04-01,225626,0,residentadvisor,2020-03-16T19:32:28Z,"ambient,art pop,experimental","Western Vinyl",0.257,0.43,2,-14.589,1,0.04,0.632,0.39,0.107,0.124,99.915,4
6s0M6NqA9YIWnsRPMKRsi3,"Homemade Mountains","No. 1","Christina Vantzou",2011-10-24,223002,27,residentadvisor,2020-03-16T20:32:15Z,"drone,ambient,neoclassical,experimental","kranky",0.0879,0.135,0,-19.361,1,0.0385,0.965,0.889,0.228,0.0353,85.257,4
0WMV3udpUlrJ7aKcy7bbEa,"You Are Here","Drowning in a Sea of Love","Nathan Fake",2006-03-20,265826,19,residentadvisor,2020-03-16T19:34:14Z,"idm,minimal techno","Border Community",0.445,0.382,7,-9.478,1,0.0365,0.0838,0.939,0.106,0.245,193.428,3
1n4JCoTeq9G4rJu3W6QmAU,"Knuddelmaus - 2019 remaster","Now Is A Timeless Present - A Retrospective","Ulrich Schnauss",2019-12-06,423466,9,residentadvisor,2020-03-16T19:35:00Z,"idm,ambient,shoegaze,downtempo","Scripted Realities",0.649,0.712,7,-6.143,1,0.0391,0.00915,0.941,0.158,0.204,99.9,4
7MWVGiavgsbWgn9yZ6MNPv,"Monomom - Live","Two (Live at Sydney Opera House)","alva noto,Ryuichi Sakamoto",2019-11-16,412133,0,residentadvisor,2020-03-16T19:36:08Z,"drone,glitch,ambient,idm,minimalism,experimental,dark ambient,japanese classical","NOTON",0.259,0.157,7,-20.834,0,0.0352,0.73,0.901,0.0879,0.0351,100.042,4
