Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2RHV6ehfb8JnyXugVy7D4E,"I'm Comin' Home To You","I'm Comin' Home To You","Cookin' On 3 Burners,Stella Angelico",2023-08-24,211669,27,,2023-09-01T04:00:00Z,"retro soul","Soul Messin' Records",0.804,0.725,5,-6.002,0,0.0461,0.255,0.00000104,0.104,0.933,124.049,4
5Mya4ekcEmKOluFYd8qX8Y,"Nobody But You","Sounds Good","Brainstory",2024-04-19,134702,41,,2023-11-10T05:01:00Z,"retro soul","Big Crown Records",0.762,0.641,0,-3.755,1,0.027,0.19,0.00102,0.0973,0.838,106.009,4
6op7RGEgw2gs49M87Uct2p,"Still Alive","Still Alive","Jamison Ross",2023-11-10,201666,25,,2023-11-10T05:01:00Z,"retro soul,vocal jazz","Affective Music",0.712,0.536,9,-9.208,0,0.301,0.504,0.00000136,0.103,0.607,143.928,4
3jQfjIyAlnIDXJt5956iSZ,"Ice Cream (Pay Phone)","Ice Cream (Pay Phone)","Black Pumas",2023-10-24,232466,7,,2023-10-27T04:01:00Z,"retro soul","ATO Records / Fontana North",0.681,0.831,2,-3.756,1,0.0419,0.121,0.000102,0.049,0.892,94.653,4
5nPyUP29ehhwZ7r7RLJzch,"Loving You Is All I Want to Do","Roseaux III","Roseaux,Aloe Blacc",2025-03-07,219520,34,,2023-09-01T04:00:00Z,"retro soul","FANON",0.819,0.306,5,-13.402,1,0.0409,0.881,0.000549,0.106,0.686,119.978,4
66ELEVRlZzcOx3V55qYY5F,"Bring You A Ring","Bring You A Ring","Aaron Frazer",2023-09-06,186710,34,,2023-09-08T04:01:00Z,"retro soul","Dead Oceans",0.707,0.665,2,-6.444,0,0.0297,0.646,0.112,0.132,0.531,136.975,4
3idrlWkgtwzi5kcLN16s18,"Dancing Away In Tears - Home Sessions","Dancing Away In Tears b/w Back To Life (However Do You Want Me) [Home Sessions]","Yola",2021,223362,26,,2023-09-08T04:01:00Z,"retro soul,americana,folk","Easy Eye Sound",0.731,0.454,8,-4.762,1,0.0387,0.763,0,0.104,0.194,104.625,4
73H3Vjx7PtC6ntVr3F1rRU,"Stretch Out","Stretch Out","The War And Treaty",2023-09-01,190915,28,,2023-09-01T04:00:00Z,"","UMG Nashville",0.659,0.677,7,-5.755,0,0.0436,0.149,0.00404,0.0861,0.612,102.102,4
0aPyEWSjHKCTcq6celJPY6,"By Design [Evel Knievel]","By Design [Evel Knievel]","Jacob Banks",2022-06-10,225312,32,,2024-10-25T04:01:00Z,"","Jacob Banks",0.49,0.427,6,-7.629,1,0.0417,0.793,0.000151,0.159,0.416,170.001,3
5SusLOd5pOU6akwkkODXf5,"Envy","Monologues","Ogi",2022-05-05,247133,44,,2023-09-01T04:00:00Z,"retro soul","Atlantic/Atrium",0.392,0.55,5,-7.396,0,0.0937,0.633,0.0000519,0.113,0.578,87.501,4
2TktkzfozZifbQhXjT6I33,"Evergreen (You Didn’t Deserve Me At All)","Ivory","Omar Apollo",2022-04-08,216680,76,,2023-09-01T04:00:00Z,"bedroom pop","Warner Records",0.697,0.336,9,-10.395,1,0.0424,0.598,0.00528,0.107,0.31,82.029,3
2Bo6HLwcrHh7VbTC1CjF55,"Too Little, Too Late, Too Bad","You're the One","Rhiannon Giddens",2023-08-18,224200,29,,2023-09-01T04:00:00Z,"folk,americana","Nonesuch",0.678,0.823,5,-3.522,1,0.0361,0.34,0.0000564,0.111,0.745,97.943,4
4QvXMdjbpYKw86TDFFmXlI,"This Could Last Forever","Love Can't Be Borrowed","The Sextones",2023-09-29,237200,39,,2023-09-29T04:01:00Z,"retro soul","Record Kicks",0.632,0.662,0,-6.682,1,0.0383,0.283,0.000371,0.157,0.574,87.97,4
2Ex6PBUZ3fsF6slCIiqIdp,"Without You","Without You","Mayer Hawthorne",2023-09-29,146293,25,,2023-09-29T04:01:00Z,"retro soul,pop soul","P&L Records",0.822,0.461,7,-9.461,1,0.0377,0.0142,0.00000142,0.207,0.569,95.01,4
63hmrFUS4mvbiWzFP9u2LK,"Piece Of Me","Piece of Me","Lady Wray",2022-01-28,224730,48,,2023-09-01T04:00:00Z,"retro soul","Big Crown Records",0.606,0.53,3,-6.513,1,0.316,0.64,0.000203,0.121,0.613,85.399,4
63zB2o0u28X046oIFO2ou1,"You Can Count On Me","Waiting on the Sidelines","Lee Fields",2023-06-02,249280,32,,2023-09-01T04:00:00Z,"retro soul,soul","Daptone Records",0.727,0.806,2,-7.488,1,0.051,0.204,0.000147,0.0649,0.97,91.545,4
