Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Genres,Record Label,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,genre_dim_0,genre_dim_1,genre_dim_2,genre_dim_3,genre_dim_4,genre_dim_5,genre_dim_6,genre_dim_7,genre_dim_8,genre_dim_9,genre_dim_10,genre_dim_11,genre_dim_12,genre_dim_13,genre_dim_14,genre_dim_15,Release Year,fit_score,is_playlist_song,cluster,has_metadata_match,cluster_A,cluster_D,cluster_E,cluster_B,cluster_C,cosine_score_normalized,cosine_score_normalized_2,cosine_score_normalized_3,cosine_score_normalized_4,cosine_score_normalized_5,cosine_score_normalized_6,cosine_score_normalized_7,fitness_score_normalized,fitness_score_normalized_2,glm_score_normalized,cluster_score
0Y2kTZlKmbcsLSTHnLETBj,Atonement,Atonement,Conquer Divide,2022,-0.11679049204829389,-0.6114730862781905,metalcore,Mascot Records,0.488,0.851,-8.979,0.0396,0.00328,0.00222,0.087,0.22,103.974,1.5922574996948242,-0.917709469795227,-0.24680040776729584,2.4694225788116455,1.3017876148223877,-0.34501126408576965,-0.8906699419021606,-0.7484518885612488,-0.3763100504875183,-0.47149622440338135,-0.4277581572532654,-0.016429757699370384,0.8737698197364807,-1.6495822668075562,1.1206163167953491,-1.023833990097046,2022,1,1,E,1,0,0,1,0,0,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
4Wu5bEby9DaBGBypEfQN8g,The Prodigal Ones,The Prodigal Ones,Eluveitie,2025,-0.29647955033354584,0.1513734197116882,"folk metal,symphonic metal,melodic death metal,pirate metal,medieval metal,melodic metal,power metal,celtic,metal,celtic rock,medieval,folk",Nuclear Blast,0.394,0.977,-3.957,0.0959,1.66e-05,0.367,0.467,0.191,144.947,0.21398501098155975,-0.44005357176065446,0.251407316327095,1.2781062304973603,1.0183167934417725,0.14172903150320054,-1.2571231365203857,-0.9070156425237655,0.4275088578462601,0.9992194637656212,-0.8227740556001664,1.0720275975763798,-0.7606912299990654,-0.5629550397396088,0.24131786525249482,0.33203443586826326,2025,1,1,B,1,0,0,0,1,0,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
1yYr4D1KjhhyDD5bZIiFQy,In Waves,In Waves (Special Edition),Trivium,2011,0.7849803302523897,0.7235082992040972,"metal,metalcore,heavy metal",Roadrunner Records,0.477,0.94,-3.435,0.103,0.000211,0.0518,0.346,0.338,76.517,0.8961826500793298,-0.5279280127336582,0.3686785039802392,1.9871589342753093,0.850342362963905,0.023872528147573274,-0.8369571218887965,-0.5731287035159767,0.5179133299873987,0.19811482975880304,-0.8407178946460286,0.41992729622870684,-0.1639664409061273,-1.134697688743472,0.8402302802229921,0.1297881162414948,2011,1,1,E,1,0,0,1,0,0,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
1158ckiB5S4cpsdYHDB9IF,My Own Summer (Shove It),Around the Fur,Deftones,1997,-0.425264528138511,1.9949191425205617,"nu metal,alternative metal,rap metal,shoegaze",Maverick,0.443,0.781,-4.277,0.0377,1.33e-05,0.205,0.166,0.372,71.841,0.35262731090188026,-0.7980714105069637,0.10691518150269985,1.5928578674793243,0.3455921486020088,0.11482853069901466,-1.2278257012367249,-0.1378435327205807,0.11522683873772621,0.8503274470567703,-0.9882452338933945,0.8656853847205639,0.07972974330186844,-1.0008757561445236,0.9817247465252876,1.1288111507892609,1997,1,1,B,1,0,0,0,1,0,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
2uXggsfXkVnazlnCuBFSQr,Soul Asunder,Soul Asunder,Innerwish,2024,0.49042936740820375,-2.073595556092125,"power metal,melodic metal,christian rock,speed metal,symphonic metal",Reigning Phoenix Music,0.413,0.901,-5.274,0.0509,3.08e-06,1.48e-05,0.163,0.57,154.887,0.006386995315551758,0.13265560269355775,0.4339033544063568,1.656315553188324,0.9995057269930839,-0.009696879982948303,-1.1453782580792904,-0.7379025459289551,0.4109464079141617,0.8726603984832764,-0.8346880048513412,0.8955534406006336,-0.5454182147979736,-0.9046596169471741,0.3654459059238434,-0.09697768092155457,2024,1,1,B,1,0,0,0,1,0,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
0KrlBjdNgEYFFuwlormJqV,Gravity,Gravity,Lacuna Coil,2025,-0.02418618624639511,0.1513734197116882,"gothic metal,symphonic metal,metal,symphonic rock,melodic metal",Century Media,0.408,0.882,-3.819,0.049,9.34e-05,4.52e-06,0.0946,0.296,134.079,-0.41700224578380585,-0.28465886116027833,0.2563072919845581,1.5425946712493896,0.5737201623618603,0.25873326808214187,-0.8997363686561585,-1.0758158147335053,0.6800769001245499,0.704869219660759,-0.75793861374259,0.5364798173308373,-1.2037102937698365,-0.6879924297332763,0.43162102699279786,0.37444792985916137,2025,1,1,B,1,0,0,0,1,0,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
3G6HSTP5Y63jis4xaOCmNT,Castle In The Sky,Castle In The Sky,Within The Ruins,2024,0.813047258877194,-1.4378901344338924,"djent,deathcore,metalcore,metal,progressive metal",MNRK Music,0.51,0.989,-3.49,0.169,0.00263,0.0649,0.436,0.104,112.536,0.5528336107730866,-0.3792019963264465,0.41314556300640104,1.8205041885375977,0.6484066665172576,-0.24225564755615778,-0.705404095351696,-0.8053254544734955,0.2706099733710289,0.658406338095665,-0.6718527972698212,0.1888118613511324,-0.19525138214230536,-1.443911898136139,0.7589466169476509,0.21019389033317565,2024,1,1,E,1,0,0,1,0,0,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
5xSUwN5ZFBuoLWV4UnWVta,Elevate,Elevate,Born Of Osiris,2024,-0.7156758259937878,-0.2936203754490744,"djent,deathcore,metalcore,metal,progressive metal",Sumerian Records,0.553,0.949,-4.788,0.0505,0.00105,0.0,0.255,0.516,140.061,0.5528336107730866,-0.3792019963264465,0.41314556300640104,1.8205041885375977,0.6484066665172576,-0.24225564755615778,-0.705404095351696,-0.8053254544734955,0.2706099733710289,0.658406338095665,-0.6718527972698212,0.1888118613511324,-0.19525138214230536,-1.443911898136139,0.7589466169476509,0.21019389033317565,2024,1,1,E,1,0,0,1,0,0,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
64syMK7oo9VPihJBj1IBGH,Scum,Scum,Napalm Death,1987,-1.2057293673808587,-0.1029087489516047,"grindcore,death metal,metal",Earache Records Ltd,0.184,0.954,-7.719,0.103,1.22e-05,0.804,0.0932,0.222,83.346,0.41347859303156537,-0.5338073968887329,0.32684990266958874,2.000928362210592,0.4531857470671336,0.17495025197664896,-0.8281644185384115,-0.5422538965940475,0.22453182066480318,0.0922335535287857,-1.0343140562375386,0.39783526460329693,-0.3666139443715413,-0.4742311934630076,0.361272672812144,0.8502225379149119,1987,1,1,E,1,0,0,1,0,0,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
6jlcTlI4CD4TxOCbdQPa4l,Hail To The King,Hail To The King,HammerFall,2024,0.3710276302447661,-1.056466881438953,"power metal,metal,speed metal,melodic metal,heavy metal,symphonic metal,folk metal",Nuclear Blast,0.459,0.881,-5.951,0.0605,8.45e-05,0.000104,0.151,0.422,145.438,0.13346954275454795,-0.03296178925250258,0.278096360287496,1.5984186700412206,0.8381306432586696,0.17538506773832654,-1.1215424149164133,-0.6950927816464433,0.3898762457663127,1.1198720069868224,-0.7321427008137107,0.8890040262735316,-0.8363618355776582,-0.8336802691753421,0.47958140035292934,0.3015124694045101,2024,1,1,B,1,0,0,0,1,0,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
1cENvf4W2SC8HyZgjzXOzz,Heavy Metal Viking,Heavy Metal Viking,Brothers of Metal,2024,-0.19625826095205415,-0.6750436284440137,"power metal,folk metal,melodic metal,pirate metal,metal,medieval metal,symphonic metal",AFM Records,0.522,0.929,-3.561,0.103,0.000227,2.05e-06,0.0907,0.457,122.956,0.06660785675048828,-0.09065210223197936,0.14433208107948303,1.4862600445747376,0.938977837562561,0.1111078079789877,-1.3749399542808534,-0.6398536741733551,0.5516559302806854,1.0656454056501388,-0.7482928574085236,1.1069556698203087,-1.2031646192073822,-0.6746755838394165,0.6544276356697083,0.6793702244758606,2024,1,1,B,1,0,0,0,1,0,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
3X9TaoUaAgBCQ3G9DLCBOZ,The Trooper,The Trooper,The HU,2024,0.0799815837578567,-0.1029087489516047,folk metal,Better Noise Music,0.409,0.956,-5.17,0.0746,5.61e-05,0.11,0.198,0.521,162.996,0.1775694340467453,0.579243004322052,0.18295007944107056,0.8358397483825684,1.0184695720672607,0.01653320901095867,-2.1231603622436523,-1.1170731782913208,0.22094537317752838,1.486441969871521,-0.09339134395122528,1.5534833669662476,-1.3051570653915405,-0.946082353591919,0.8441774845123291,0.9769307971000671,2024,1,1,B,1,0,0,0,1,0,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
6H1NzgT2ATt9szN6kts3N3,Feral,Out Of The Shadows 2.0,Escape the Fate,2024,-0.3640664807191367,-0.8657552549414834,"screamo,emo,post-hardcore,metalcore,emocore",Big Noise Music Group,0.569,0.886,-3.974,0.0505,0.000567,0.0,0.407,0.569,99.98,0.44682544767856597,-0.19280232191085817,0.1845129281282425,1.8934562444686889,0.5577229976654052,-0.37260708287358285,-0.5945952117443085,-0.8006173342466354,-0.1282136395573616,0.5307209253311157,-1.1287885785102845,-0.04747331254184246,0.13657767176628113,-1.0907568752765655,0.7934325337409973,0.5737077295780182,2024,1,1,E,1,0,0,1,0,0,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
6a3fzQf9SbrbkBZtbUWVEG,The Way of The Fire,Time II,Wintersun,2024,5.00118772480652,-0.4207614597807208,"melodic death metal,folk metal,melodic metal,power metal,symphonic metal,metal,pirate metal,death metal",Nuclear Blast,0.399,0.925,-4.598,0.074,3.46e-06,0.902,0.233,0.142,99.99,0.1874592091356005,0.0372701244694846,0.12213853001594543,1.4965982607432775,0.8159340918064117,-0.06736779452434608,-1.3262244973863875,-0.7725713465894971,0.266008089695658,0.9254661947488785,-0.70856155029365,1.0005382586802756,-1.1925689961229051,-0.774760935987745,0.46236882890973774,0.7632825289453778,2024,1,1,B,1,0,0,0,1,0,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
1kHUi1NRlaHVo4NpfAjHJA,The Reckoning,The Reckoning,Accept,2024,0.3954930503292195,-0.9928963392731298,"heavy metal,speed metal,metal,hard rock,thrash metal",Napalm Records Handels GmbH,0.424,0.977,-6.634,0.0533,0.000216,0.165,0.129,0.477,169.988,0.10237323492765427,0.46652273647487164,0.43200705759227276,1.753947138786316,0.2495801760815084,-0.011913216905668378,-0.8399158649146556,-0.6728668768890202,0.45756020226399413,0.658913578093052,-1.1562140362337232,0.9785150425508619,0.03708512559533119,-1.112859471514821,0.48115228656679393,-0.26435606740415096,2024,1,1,C,1,0,0,0,0,1,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
0XvAsIMhFkN4J1ZY3kdM2G,1589,1589,Powerwolf,2024,-0.011022051581663857,-0.16647929111742793,"power metal,metal,melodic metal,symphonic metal,folk metal,pirate metal,medieval metal,heavy metal",Napalm Records Handels GmbH,0.597,0.872,-6.333,0.0462,0.0468,0.0,0.212,0.301,108.048,0.1332253385335207,-0.11026195591936509,0.11798968849082787,1.531112939119339,0.9654766568758836,0.1063001270328338,-1.3175216242671013,-0.6197269177840402,0.490734775060749,1.0951249388357003,-0.7346060140989721,1.0447122785262764,-1.020667669052879,-0.7412723070010543,0.6209630539330343,0.6183744945252935,2024,1,1,B,1,0,0,0,1,0,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
3u6GqxwTieTmqfP9wtxVIa,New Millennium Cyanide Christ,Chaosphere,Meshuggah,1998,1.2416405740622598,-0.03933820678578148,"djent,progressive metal,groove metal,metal,death metal",Reigning Phoenix Music,0.419,0.928,-5.046,0.126,0.000206,0.00307,0.173,0.359,150.365,0.6234215438365937,0.0526128351688385,0.5800594210624694,1.7781276941299438,0.6847465455532074,0.0363874807197135,-0.652278833091259,-0.6715743362903595,0.39427432864904405,0.47892853915691375,-0.8472321331501007,0.6510705947875977,-0.818907505273819,-1.330946433544159,-0.036480121314525604,0.47698872089385985,1998,1,1,C,1,0,0,0,0,1,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
1sKRdqmE1JltfmihBZtKth,Chasing Light,Fimbulvinter,Brothers of Metal,2024,0.9578527401892378,-0.5479025441123673,"power metal,folk metal,melodic metal,pirate metal,metal,medieval metal,symphonic metal",AFM Records,0.526,0.942,-6.119,0.113,0.000166,1.46e-05,0.0913,0.647,110.04,0.06660785675048828,-0.09065210223197936,0.14433208107948303,1.4862600445747376,0.938977837562561,0.1111078079789877,-1.3749399542808534,-0.6398536741733551,0.5516559302806854,1.0656454056501388,-0.7482928574085236,1.1069556698203087,-1.2031646192073822,-0.6746755838394165,0.6544276356697083,0.6793702244758606,2024,1,1,B,1,0,0,0,1,0,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
1F5x8GlQ5XKG29jBzIlSlM,Back With A Bang,Back With A Bang,Kissin' Dynamite,2024,-0.44237514342600237,-1.2471785079364228,"glam metal,arena rock,melodic metal",Napalm Records Handels GmbH,0.285,0.902,-3.416,0.0546,8.92e-06,0.0,0.129,0.468,176.923,-0.22353206078211466,-0.34947426120440167,0.1859560509522756,1.5325816869735718,0.5724347829818726,0.8064199859897295,-1.0942665338516235,-0.5915814532587925,0.3962426284948985,0.937980075677236,-1.3748980363210042,0.6875141635537148,-1.3269098003705342,-0.44134871164957684,0.11037002007166545,0.3035635952837765,2024,1,1,B,1,0,0,0,1,0,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
2Quz6deYulrojpI9Bi3lXl,Princess of the Night,Denim and Leather,Saxon,1981,-0.04313205301230288,0.4056555883749811,"heavy metal,metal,hard rock,speed metal",Union Square Music,0.33,0.841,-5.303,0.0562,0.000292,0.000262,0.061,0.672,106.807,0.29751442931592464,0.287260705139488,0.5469349762424827,1.7696703672409058,0.2744365985272452,0.20440161129226908,-0.6819438552483916,-0.7248950327048078,0.5764516654526233,0.633208142593503,-1.0610385707113892,0.7324411442968994,-0.015621672384440899,-1.0995164313353598,0.3330995023716241,-0.21240544645115733,1981,1,1,C,1,0,0,0,0,1,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
0iFelKDkNPnAC0iKutPGNI,World of Fools,World of Fools,Anvil,2024,-0.5051600624244585,-2.073595556092125,"speed metal,heavy metal,thrash metal,metal",AFM Records,0.148,0.992,-4.75,0.254,7.33e-06,0.00104,0.121,0.148,194.885,0.13825841899961233,0.23708387603983283,0.6409669234417379,1.7963403761386871,0.36836213048081845,0.032337757700588554,-0.7594181215390563,-0.6457441101083532,0.4241923649897217,0.7739826124161482,-1.0871685615275055,0.7984441986773163,-0.21207091491669416,-1.0772176184691489,0.5261823565233499,-0.1646549734286964,2024,1,1,C,1,0,0,0,0,1,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
2PlPpcspUIj23Jh1chR46K,Heroes,Heroes,Stratovarius,2024,-0.28295664470310916,-0.484332001946544,"power metal,melodic metal,symphonic metal,speed metal,metal,progressive metal,heavy metal",earMUSIC,0.453,0.968,-3.903,0.0982,1.66e-05,0.0,0.132,0.363,95.028,0.18441292803202355,-0.13384609908929893,0.41055013399039,1.7035096968923296,0.8535915431566536,0.03393508650229445,-0.8005150370299816,-0.6884044933665011,0.3628383069756507,1.0389947625143188,-0.7974347207429153,0.6182339490790453,-0.7452345421271664,-1.0353602822870016,0.46248460840433836,0.10011051196072783,2024,1,1,B,1,0,0,0,1,0,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
5uyD7zoJKzukGNFxZ1jPpM,Desolation,The Black,Imminence,2024,0.02787700043078625,0.2149439618775114,"metalcore,metal,post-hardcore,deathcore",Imminence,0.124,0.923,-3.357,0.166,0.000327,0.0463,0.373,0.29,65.977,0.27367742359638214,-0.4770386964082718,0.375828729942441,1.9056044220924377,0.11735489219427109,-0.0717961760237813,-0.8152863085269928,-0.7711626812815666,0.12994219362735748,0.5608379505574703,-1.092125117778778,0.00741959223523736,-0.2343274587765336,-0.9559295102953911,1.117268905043602,0.4968518167734146,2024,1,1,E,1,0,0,1,0,0,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
0FCY8j3JRrZ2ynRUdMK9pS,Obsolete,Echo,Of Mice & Men,2021,0.27834053114308915,0.659937757038274,"metalcore,post-hardcore,screamo,metal,emo",SHARPTONE,0.407,0.95,-6.998,0.193,0.000103,0.191,0.516,0.246,191.741,0.3929127246141434,-0.5087423741817474,0.4736738935112953,1.8028063297271728,0.6405620396137237,-0.21191820576786996,-0.6952276647090911,-0.5655672937631607,0.2019731283187866,0.5759364336729049,-1.2515384316444398,-0.09552763812243939,-0.2846692383289337,-1.0229548156261443,1.1174609899520873,0.742902672290802,2021,1,1,E,1,0,0,1,0,0,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
0jCUZSnjn6hxp7zgX3h2rF,White Washed,Constellations,August Burns Red,2009,-0.26667396241339963,0.34208504620915786,"metalcore,metal,deathcore,djent,post-hardcore,screamo",Solid State Records,0.213,0.964,-5.248,0.0737,7.05e-06,0.114,0.453,0.335,106.537,0.2912187973658244,-0.44068698585033417,0.21687277778983116,1.828872263431549,0.28297332922617596,-0.11899688039072014,-0.9147836963335673,-0.7859444270531336,0.0880678544441859,0.8628193512558937,-0.9310063968102137,0.09192212826261918,-0.07581581237415473,-1.0539143830537796,0.9927763206263384,0.6998305271069208,2009,1,1,E,1,0,0,1,0,0,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
3CIOopLwvyMvXk97ZEksKO,Ace of Spades,Ace of Spades (Expanded Edition),Motörhead,1980,-1.066084668421655,1.6134958895256224,"heavy metal,speed metal,metal,hard rock,rock",Sanctuary Records,0.322,0.991,-4.453,0.213,0.00313,0.0035,0.0708,0.198,140.221,0.00011212080717086792,0.30464710108935833,0.33761976286768913,1.7992871522903442,0.37919416865333916,0.432994770212099,-0.8215531758964062,-0.6046332438476384,0.2609821369580459,0.609659244120121,-0.993290008790791,0.494258357770741,-0.05528733357787132,-1.226719506457448,0.2584144728258252,0.04026603437960148,1980,1,1,C,1,0,0,0,0,1,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
4POWPkxL5W5TGyjPLoT614,Evenfall,Draconian Darkness,Wolfheart,2024,-0.023827415280689646,-1.310749050102246,"melodic death metal,melodic metal,death metal,folk metal,metal",Reigning Phoenix Music,0.529,0.976,-7.74,0.0799,3.84e-05,0.784,0.132,0.159,112.516,0.1870243102312088,-0.08883907198905945,0.16200264692306518,1.5697846293449402,0.7687896192073822,-0.12225160785019398,-1.197333002090454,-0.8657525241374969,0.2862671554088593,0.801073643565178,-0.8647926032543183,0.7301312848925591,-1.3574561834335328,-0.6796086072921753,0.42217981815338135,0.7202844500541687,2024,1,1,B,1,0,0,0,1,0,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
3pKsUMqpVr4ZJ13Mm91Xig,Down for Life,The Gathering,Testament,1999,-0.5781561550622242,0.659937757038274,"thrash metal,metal,speed metal,groove metal,heavy metal",Nuclear Blast,0.344,0.955,-10.614,0.0444,5.4e-06,0.111,0.0665,0.352,111.671,0.21082524582743645,0.32098531238734723,0.7800481092184782,1.6634166955947876,0.47666769167408346,0.3563791058491915,-0.8276549987494946,-0.742899747658521,0.5338069287769031,0.7922127828001976,-1.0212371127679944,0.7815306561067701,-0.41942432150244713,-1.0645564157515763,0.14283786062151194,-0.10662949942052365,1999,1,1,C,1,0,0,0,0,1,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
07szbH4lUAPjGxVKeuTUTw,Expect Total Hell,Hellish Expectations,Midnight,2024,-0.5100862637612605,-1.1200374236047763,"speed metal,black metal,thrash metal",Metal Blade Records,0.201,0.997,-4.335,0.11,1.62e-06,0.787,0.355,0.154,155.28,0.1933243622382482,0.5079080139597257,0.14335657469928265,1.999508261680603,0.06953721151997645,-0.32633862892786664,-0.5739495195448399,-0.9068217774232229,-0.42564186826348305,0.6134286026159922,-1.227382202943166,0.7571155466139317,-0.3583188056945801,-1.2207469542821248,0.10419423381487529,-0.2137519121170044,2024,1,1,E,1,0,0,1,0,0,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
3R0OvTDCFbarllFOnzKRWg,Idle Hands,Idle Hands,Kerry King,2024,-0.2920915054453021,-0.6114730862781905,"thrash metal,metal",Reigning Phoenix Music,0.192,0.986,-3.359,0.205,0.000483,0.00021,0.297,0.159,195.207,-0.024106919765472412,0.36290375888347626,0.6694267885759473,1.7138655185699463,0.15071160346269608,-0.2714027017354965,-1.0307876765727997,-0.4582976698875427,0.8629576954990625,0.2925267145037651,-1.4825698137283325,1.2527634799480438,-0.50478695333004,-0.9232432544231415,1.0098989009857178,0.3138219714164734,2024,1,1,E,1,0,0,1,0,0,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
1BIyul1y6fqWuRnPJQnIE3,House of Light,House of Light,Rivers of Nihil,2025,1.432065163552083,0.1513734197116882,"death metal,progressive metal,deathcore,djent,metal,melodic death metal",Metal Blade Records,0.375,0.95,-3.49,0.0826,6.94e-05,2.12e-05,0.209,0.106,140.052,0.35851428906122845,-0.04402485489845276,0.40763958791891736,1.6129976610342662,0.49281586209932965,-0.31556342921006336,-0.8408703741927942,-0.9144844065109888,0.13885614896814027,0.8189273749788603,-0.6916620656847954,0.4049130876859029,-0.6970311012119055,-1.2699876427650452,0.43976006532708806,0.6701550036668777,2025,1,1,E,1,0,0,1,0,0,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
7whkTbfOqxDmUIaMH00Wkj,Long Black Waves,Long Black Waves,Avatarium,2024,1.7125412654339776,-2.073595556092125,"doom metal,sludge metal,gothic metal",AFM Records,0.239,0.652,-6.791,0.0373,0.00117,0.00355,0.125,0.0947,119.55,-0.4191391219695409,-0.6378690203030905,-0.0953654150168101,1.9476176301638286,0.34879231328765553,0.5462792639931043,-1.449105719725291,-1.2484215299288433,0.2679513891537984,0.9090432127316793,-0.3101561578611533,0.2821255177259445,-0.20934089024861655,-0.10181526343027751,0.35752253731091815,0.4808287173509598,2024,1,1,D,1,0,1,0,0,0,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
6nwDhOap0GXnuQR84vyNtF,Kingdom Of Skulls,Kingdom Of Skulls,Grave Digger,2024,-0.2762365885377799,-1.7557428452630086,"power metal,speed metal,heavy metal,metal",Roar,0.496,0.994,-5.176,0.119,0.000142,0.594,0.0984,0.131,109.017,0.44193155225366354,0.013278418686240911,0.5343914469704032,1.860699623823166,0.6171973029850051,0.3061122809886001,-0.7319027399644256,-0.49376642948482186,0.47724491237750044,0.8464465420693159,-0.8563600501511246,0.8715962937567383,-0.35571748297661543,-1.0817127325572073,0.42248559300787747,0.2188512054271996,2024,1,1,C,1,0,0,0,0,1,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
1QixTwDZCcfBzA7QMyont0,Halo,Scars (Expanded Edition),Soil,2011,-0.6889197912821379,0.34208504620915786,"nu metal,alternative metal,metal",J Records/Legacy,0.529,0.92,-4.168,0.0649,2.87e-05,0.00202,0.0582,0.438,111.132,0.6859226028124491,-0.4586360901594162,0.6548501948515574,1.5588240226109822,0.5833160479863485,0.11232507228851318,-1.0925145546595256,-0.49964504192272824,0.6392716517051061,0.587146614988645,-0.8154889643192291,0.6502832571665446,-0.3378387788931529,-0.8064544200897217,1.1607922712961833,1.338335394859314,2011,1,1,B,1,0,0,0,1,0,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,48.978235879299504,73.02028965800909,73.02028965800909,0.0,27.401477832512317
